date,open,high,low,close,volume
2034-07-27,18.2238,18.2775,17.8242,18.0533,63037
2034-07-28,18.3263,18.5650,18.3263,18.3603,53074
2034-07-29,18.4236,18.5698,17.9411,18.0825,43644
2034-07-30,17.5952,18.0338,17.4977,17.7463,85043
2034-08-02,18.7745,19.0035,18.7160,18.9646,65481
2034-08-03,18.9987,19.1059,18.9110,18.9938,19941
2034-08-04,18.9110,19.1303,18.8672,18.9451,59994
2034-08-05,19.0328,19.1498,18.9110,19.0426,18730
2034-08-06,19.1254,19.4081,18.9987,19.2326,13320
2034-08-09,19.4081,19.4958,19.2911,19.4958,22889
2034-08-10,18.9597,19.2326,18.8623,19.1888,23127
2034-08-11,18.3019,18.3457,17.7463,17.8535,22076
2034-08-12,17.5416,17.8827,17.5416,17.7170,15517
2034-08-13,17.6926,17.8730,17.5123,17.5123,16150
2034-08-16,17.2735,17.5464,17.2735,17.4002,15365
2034-08-17,17.7901,17.9363,17.6293,17.8242,75633
2034-08-18,17.7901,17.8145,17.5952,17.6635,15170
2034-08-19,17.5854,17.7073,17.0103,17.0835,15064
2034-08-20,16.8642,16.8886,16.7082,16.8398,22711
2034-08-23,17.0347,17.2394,16.8886,16.8886,30166
2034-08-24,16.5230,16.6693,16.3233,16.5766,20936
2034-08-25,16.0114,16.3622,16.0114,16.3622,33249
2034-08-26,16.3281,16.4791,16.0893,16.1575,34344
2034-08-27,16.2793,16.5474,16.0259,16.5474,19911
2034-08-30,16.2891,16.3866,15.9870,16.0796,33345
2034-08-31,16.1039,16.3768,16.0844,16.2160,33377
2034-09-01,16.8251,17.4002,16.8251,17.2491,37446
2034-09-02,17.4002,17.5465,17.3612,17.5172,21396
2034-09-03,17.9363,18.0191,17.7267,17.8632,65941
2034-09-07,17.4002,17.4489,17.1614,17.1858,49815
2034-09-08,17.3758,17.6828,17.3758,17.5123,27388
2034-09-09,18.0728,18.0825,17.6049,17.6926,44619
2034-09-10,17.7901,18.0826,17.7901,17.9412,11639
2034-09-13,18.5699,18.7259,18.4383,18.5650,29568
2034-09-14,18.5699,18.9208,18.5212,18.8038,45077
2034-09-15,18.4968,18.7891,18.4968,18.7551,41187
2034-09-16,18.4967,18.6868,18.4967,18.6819,22559
2034-09-17,18.3895,18.4382,18.1312,18.2189,49196
2034-09-20,18.1068,18.5454,18.0630,18.5260,23000
2034-09-21,18.8623,18.8963,18.4528,18.5698,48706
2034-09-22,19.0865,19.2912,18.9889,19.0621,26198
2034-09-23,18.3944,18.6430,18.2141,18.2872,66370
2034-09-24,18.9353,19.2716,18.9353,19.2277,25501
2034-09-27,19.2521,19.3203,19.0816,19.0816,31324
2034-09-28,19.0621,19.0816,18.7891,19.0816,32330
2034-09-29,18.6673,18.8086,18.5260,18.6381,41066
2034-09-30,18.6186,18.7161,18.2287,18.3214,473890
2034-10-01,18.3359,18.5065,18.0045,18.4237,37642
2034-10-04,18.2093,18.3457,17.9461,18.0094,22400
2034-10-05,18.6624,19.0816,18.6381,19.0572,48914
2034-10-06,19.1059,19.2229,19.0231,19.1108,35809
2034-10-07,19.5251,19.5251,19.1206,19.2863,41132
2034-10-08,19.0816,19.1693,18.8380,19.1352,14851
2034-10-11,18.9109,18.9840,18.7599,18.8330,28085
2034-10-12,18.7892,18.9842,18.6430,18.9354,200781
2034-10-13,19.0377,19.3009,19.0377,19.1400,32190
2034-10-14,19.0084,19.0961,18.7891,18.8866,70185
2034-10-15,18.9890,19.0036,18.6187,18.7405,32395
2034-10-18,18.5942,18.8574,18.5942,18.8379,20103
2034-10-19,18.5503,18.6186,18.1068,18.2044,80683
2034-10-20,18.5942,18.8768,18.5844,18.7647,45240
2034-10-21,18.9451,19.1595,18.7063,18.8963,199867
2034-10-22,19.1547,19.2229,19.0279,19.0816,15615
2034-10-25,19.0621,19.2619,18.9354,18.9598,32394
2034-10-26,18.6235,18.8817,18.5991,18.7745,30560
2034-10-27,18.8915,18.9842,18.6040,18.8038,30249
2034-10-28,19.0621,19.1059,18.8769,18.9598,31882
2034-10-29,18.8233,18.9987,18.7696,18.8866,21479
2034-11-01,18.6672,18.8135,18.4723,18.5893,26782
2034-11-02,18.9549,19.0182,18.8135,18.9256,28514
2034-11-03,19.1791,19.2082,18.8428,19.1303,18365
2034-11-04,20.0854,20.1926,19.8223,19.9344,42917
2034-11-05,19.7005,19.8321,19.4226,19.4714,39913
2034-11-08,19.4082,19.6079,19.3740,19.5300,322342
2034-11-09,19.6956,19.7638,19.2131,19.2521,93546
2034-11-10,19.2961,19.2961,18.7405,19.1108,22450
2034-11-11,18.3944,18.7161,18.2970,18.6186,29489
2034-11-12,18.7502,18.9548,18.5162,18.6332,21760
2034-11-15,18.7842,18.8465,18.6575,18.6575,26876
2034-11-16,18.3310,18.4042,17.9120,17.9900,25970
2034-11-17,18.2189,18.3505,18.1410,18.2287,39660
2034-11-18,18.8184,18.9548,18.7404,18.7891,81725
2034-11-19,18.6917,18.8866,18.6186,18.8623,34666
2034-11-22,18.3700,18.4821,18.1800,18.4139,24641
2034-11-23,17.5465,17.6682,17.3759,17.4149,37336
2034-11-24,17.3710,17.5319,17.2296,17.3272,33623
2034-11-26,16.4499,16.7423,16.4255,16.6984,102903
2034-11-29,16.0650,16.2794,15.9870,16.2307,41482
2034-11-30,15.4509,15.5921,15.3144,15.4460,745512
2034-12-01,15.9138,16.0941,15.7774,16.0600,153656
2034-12-02,16.0259,16.6497,16.0259,16.5717,84437
2034-12-03,16.7424,17.1468,16.7424,17.1079,50225
2034-12-06,16.6352,16.7180,16.5475,16.6254,40514
2034-12-07,17.2151,17.2686,16.7716,16.9275,33884
2034-12-08,17.3272,17.5270,17.2784,17.5172,78184
2034-12-09,17.8535,17.9119,17.7316,17.9119,47133
2034-12-10,17.6927,17.8145,17.6196,17.8145,36770
2034-12-13,17.9997,18.1459,17.9168,18.0143,85770
2034-12-14,17.9363,18.0094,17.8144,17.9119,28851
2034-12-15,17.5562,17.6731,17.2394,17.2735,63156
2034-12-16,17.1419,17.3320,17.0737,17.2979,34229
2034-12-17,17.1322,17.1663,16.9286,17.0835,127382
2034-12-20,17.0786,17.1079,16.8788,16.9226,83230
2034-12-21,17.1127,17.1517,17.0103,17.0347,31002
2034-12-22,16.9812,17.0105,16.8740,16.9129,68471
2034-12-23,16.7716,16.9080,16.7472,16.8886,37950
2034-12-27,16.5814,16.7667,16.5814,16.7667,35947
2034-12-28,16.7521,16.7618,16.5814,16.5912,33205
2034-12-29,16.8154,16.8495,16.7179,16.7716,32818
2034-12-30,16.6985,16.7959,16.6157,16.6498,32217
2034-12-31,16.6010,16.7277,16.5961,16.6205,35340
2035-01-03,16.9958,17.1858,16.9958,17.0835,36929
2035-01-04,17.5610,17.5952,17.1761,17.2833,33647
2035-01-05,16.8935,17.2054,16.8886,17.1517,93740
2035-01-06,17.1614,17.1809,16.7228,16.7862,72477
2035-01-07,16.5182,16.6010,16.2550,16.3622,48305
2035-01-10,15.8992,16.0649,15.8212,16.0600,52886
2035-01-11,16.1819,16.2647,16.0162,16.2014,128460
2035-01-12,16.9470,17.1565,16.9129,17.1224,48472
2035-01-13,17.8875,17.9461,17.7219,17.7658,30046
2035-01-14,17.9363,18.3019,17.9363,18.2531,85603
2035-01-18,18.4237,18.5747,18.3116,18.4237,159920
2035-01-19,18.5309,18.5698,18.3067,18.3603,60529
2035-01-20,18.6283,18.8379,18.5406,18.7891,42828
2035-01-21,19.5202,19.5933,19.2109,19.3447,66721
2035-01-24,19.2131,19.4714,19.2131,19.4373,40147
2035-01-25,19.2521,19.3496,19.0719,19.3496,39490
2035-01-26,19.2424,19.3740,19.1059,19.2131,40583
2035-01-27,19.5688,19.7346,19.4738,19.6663,413723
2035-01-28,19.7882,19.9101,19.1596,19.2424,27248
2035-01-31,19.5202,19.5689,19.2229,19.3009,29924
2035-02-01,19.6908,20.1781,19.6908,20.1440,46432
2035-02-02,20.0757,20.2024,20.0367,20.1049,27999
2035-02-03,19.7540,19.8272,19.4812,19.7395,37881
2035-02-04,19.6713,19.6713,19.3399,19.5543,24606
2035-02-07,19.4812,19.6810,19.4812,19.6421,25030
2035-02-08,19.8710,19.9782,19.7638,19.9344,21327
2035-02-09,20.1293,20.3096,20.0319,20.1781,102048
2035-02-10,19.5104,19.8223,19.4617,19.7151,70268
2035-02-11,19.6177,19.9686,19.5689,19.8126,21416
2035-02-14,19.4812,19.5640,19.3886,19.5445,39186
2035-02-15,19.8467,19.9831,19.8126,19.9149,26314
2035-02-16,20.3584,20.7629,20.3584,20.7629,40209
2035-02-17,20.3926,20.6410,20.2171,20.5826,32755
2035-02-18,20.2512,20.5193,20.2512,20.4023,20778
2035-02-22,19.4763,19.8126,19.3496,19.4081,40742
2035-02-23,19.6225,19.8353,19.2423,19.4470,34924
2035-02-24,19.4763,19.5932,19.2082,19.3593,37169
2035-02-25,19.8028,19.8905,19.7589,19.8126,58681
2035-02-28,20.2463,20.3340,19.9880,20.1098,153407
2035-03-01,19.9101,19.9491,19.3984,19.3984,47488
2035-03-02,19.5347,19.6371,19.3447,19.3593,24911
2035-03-03,19.7103,19.8370,19.4033,19.6177,30925
2035-03-04,19.3252,19.3496,18.9598,19.0865,44944
2035-03-07,19.1351,19.2570,18.7453,18.8525,69663
2035-03-08,18.7892,19.1303,18.6624,19.0426,80720
2035-03-09,18.8672,19.0280,18.8038,18.9793,118170
2035-03-10,18.5698,18.8135,18.5211,18.6381,33613
2035-03-11,18.9646,19.1985,18.9646,19.1400,42276
2035-03-14,19.2570,19.3886,19.0767,19.2472,14193
2035-03-15,18.2628,18.9012,18.2287,18.8428,46759
2035-03-16,18.3993,18.4626,17.9120,18.0777,341414
2035-03-17,18.6819,18.8428,18.5747,18.7258,27655
2035-03-18,19.1400,19.2033,18.9012,18.9012,79203
2035-03-21,19.3642,19.5640,19.3399,19.5056,45583
2035-03-22,19.4275,19.4275,19.1498,19.2375,59502
2035-03-23,18.8964,19.2035,18.8866,19.1352,62223
2035-03-24,19.3204,19.5445,19.2766,19.5105,72817
2035-03-25,19.3593,19.4714,19.1791,19.1937,52837
2035-03-28,19.2717,19.4715,19.2668,19.2668,65848
2035-03-29,19.2035,19.3203,19.0962,19.2863,69583
2035-03-30,19.2716,19.4714,19.2716,19.4081,29120
2035-03-31,18.9109,19.1059,18.8720,18.9207,25964
2035-04-01,19.2619,19.5689,19.2180,19.4763,47212
2035-04-04,19.4958,19.5202,19.2619,19.3009,27934
2035-04-05,19.0377,19.2814,19.0377,19.2277,21309
2035-04-06,19.5543,19.7882,19.5543,19.7249,90573
2035-04-07,20.1098,20.2463,19.9344,20.0758,57737
2035-04-08,20.3681,20.4217,20.1537,20.2609,32416
2035-04-11,20.0805,20.2219,19.9539,19.9977,12801
2035-04-12,20.0221,20.0758,19.7589,19.9344,27404
2035-04-13,20.0563,20.1196,19.7200,19.8126,40519
2035-04-14,19.4470,19.7151,19.4081,19.6663,31934
2035-04-15,19.3642,19.4568,19.3009,19.3398,30532
2035-04-18,18.4870,18.7209,18.3700,18.6575,15020
2035-04-19,18.6771,18.7405,18.5358,18.6917,43577
2035-04-20,19.0328,19.1059,18.8623,18.9500,27936
2035-04-21,19.3350,19.3789,19.1791,19.3252,43553
2035-04-25,19.3252,19.4470,19.3009,19.4470,46334
2035-04-26,19.4324,19.5592,19.3935,19.4861,26050
2035-04-27,19.7931,20.0563,19.6859,20.0124,59456
2035-04-28,20.1098,20.2707,20.1001,20.2658,15461
2035-04-29,20.2998,20.4217,20.2998,20.3974,18241
2035-05-02,20.4949,20.5679,20.2414,20.2658,28899
2035-05-03,20.4217,20.4851,20.2024,20.2804,24435
2035-05-04,21.0212,21.0456,20.5193,20.6216,36032
2035-05-05,20.2902,20.3487,20.0612,20.1879,55739
2035-05-06,20.3535,20.4266,19.6907,19.8467,216157
2035-05-09,19.5494,19.7051,19.4032,19.6274,68043
2035-05-10,19.9588,20.1537,19.9588,20.1537,26608
2035-05-11,20.1538,20.1733,19.6518,19.8614,45337
2035-05-12,19.8905,20.0172,19.7151,19.9100,165768
2035-05-13,19.7395,19.7395,19.3057,19.3788,85267
2035-05-16,19.2473,19.6566,19.1644,19.4568,219120
2035-05-17,19.2766,19.4812,19.2035,19.4666,60173
2035-05-18,19.5202,19.7444,19.5202,19.6907,27034
2035-05-19,19.9393,20.0611,19.7443,20.0611,44726
2035-05-20,20.1173,20.1173,19.6869,19.7679,17943
2035-05-23,19.3072,19.4743,19.1857,19.3528,23972
2035-05-24,19.4287,19.5552,19.2667,19.3781,25435
2035-05-25,19.4237,19.8388,19.4136,19.7578,22695
2035-05-26,19.8894,20.0160,19.6059,19.9097,40488
2035-05-27,20.3096,20.4565,20.2539,20.3856,127584
2035-05-31,20.9426,20.9628,20.7401,20.8768,86072
2035-06-01,20.8413,20.8818,20.3198,20.3856,64349
2035-06-02,20.4514,20.4767,20.1781,20.4109,36163
2035-06-03,20.2691,20.9982,20.2641,20.8312,18857
2035-06-06,20.4971,20.5477,20.1781,20.2389,48522
2035-06-07,20.6287,20.7199,20.4616,20.4616,31898
2035-06-08,20.3704,20.4717,20.1629,20.1629,67065
2035-06-09,20.0667,20.3907,20.0465,20.3654,45202
2035-06-10,20.2287,20.2389,19.6565,19.7578,31755
2035-06-13,19.8591,19.9148,19.6059,19.8287,79153
2035-06-14,20.2035,20.4363,20.2035,20.2541,25632
2035-06-15,19.5503,19.6565,19.2110,19.2262,52846
2035-06-16,19.0541,19.4136,19.0034,19.2313,42485
2035-06-17,19.8338,20.0464,19.7932,19.8692,164885
2035-06-20,19.5806,19.8337,19.5806,19.7274,239325
2035-06-21,20.1629,20.4768,20.1629,20.4211,75636
2035-06-22,20.4819,20.6439,20.3249,20.3249,40094
2035-06-23,19.6211,19.6819,19.3073,19.6515,256299
2035-06-24,19.3630,19.3782,18.9326,19.0237,243943
2035-06-27,18.7808,19.3022,18.7808,19.2769,91676
2035-06-28,19.4085,19.7882,19.4085,19.7224,46777
2035-06-29,20.0211,20.1427,19.8844,20.1376,143737
2035-06-30,20.2945,20.6692,20.2793,20.6186,91453
2035-07-01,20.8161,21.2261,20.7401,21.2008,59038
2035-07-05,20.6034,20.6490,20.4363,20.4616,31621
2035-07-06,19.9401,20.1832,19.8389,20.0718,96292
2035-07-07,20.1477,20.1477,19.8490,19.8591,56418
2035-07-08,19.2009,19.2414,18.9730,19.0996,29246
2035-07-11,17.9757,17.9858,17.3479,17.4542,133401
2035-07-12,17.5200,17.8339,17.5149,17.5149,146615
2035-07-13,17.4542,17.8288,17.2668,17.5098,36459
2035-07-14,17.7681,17.8795,17.3074,17.3428,36774
2035-07-15,17.4543,17.4997,17.1150,17.1960,52167
2035-07-18,16.8010,16.8820,16.4871,16.6137,27370
2035-07-19,17.0593,17.3023,17.0593,17.2213,47002
2035-07-20,17.9149,17.9808,17.7478,17.8643,96288
2035-07-21,18.8212,19.1199,18.2300,18.9477,216839
2035-07-22,18.6795,18.8466,18.4871,18.7757,31688
2035-07-25,18.1933,18.1983,17.8997,17.9959,29092
2035-07-26,18.0263,18.1883,17.9453,18.0466,44531
2035-07-27,17.7731,17.7832,17.4542,17.4642,47665
2035-07-28,17.6668,17.9099,17.6212,17.6415,37715
2035-07-29,17.3479,17.7174,17.2770,17.5098,31989
2035-08-01,17.3884,17.4203,16.5935,16.8111,73355
2035-08-02,16.6846,18.7199,16.0972,16.0972,34871
2035-08-03,16.5581,16.5581,16.0265,16.3859,42455
2035-08-04,16.0113,16.0265,15.1303,15.1303,41173
2035-08-05,16.1378,16.2390,15.2214,16.0770,88809
2035-08-08,15.4593,15.7328,14.3860,14.3860,76899
2035-08-09,15.1302,15.4289,14.3657,15.3277,60334
2035-08-10,14.0771,14.3151,13.1760,13.7582,115166
2035-08-11,13.4291,14.4164,13.3075,14.2746,130012
2035-08-12,14.4670,14.6745,14.1056,14.3860,272011
2035-08-15,14.4923,14.9328,14.4619,14.8720,64356
2035-08-16,14.5227,14.9226,14.3911,14.5379,50043
2035-08-17,14.4923,14.6037,14.1936,14.2999,33466
2035-08-18,13.7784,13.8291,13.1557,13.3480,43263
2035-08-19,12.9886,13.3784,12.7658,12.7962,31361
2035-08-22,13.2215,13.2418,12.7607,12.8164,22615
2035-08-23,12.9684,13.4088,12.8823,13.3278,42551
2035-08-24,13.1000,13.3734,13.0545,13.2317,68674
2035-08-25,13.8088,14.0113,13.2822,13.3683,44591
2035-08-26,13.2114,13.5506,13.0545,13.3835,36318
2035-08-29,13.7481,13.8848,13.6570,13.8190,24732
2035-08-30,13.6620,13.8848,13.5050,13.7329,23702
2035-08-31,13.9557,14.2391,13.9557,14.0771,40732
2035-09-01,13.7177,14.1176,13.6873,13.7582,42173
2035-09-02,13.2570,13.3379,12.8519,12.8519,27034
2035-09-06,11.6317,11.7988,11.4342,11.7026,30786
2035-09-07,11.8697,12.4621,11.8191,12.4165,58058
2035-09-08,12.3558,12.6696,12.1887,12.2241,21579
2035-09-09,11.5608,11.6520,11.1761,11.2013,23430
2035-09-12,10.0369,10.3103,9.9204,10.3103,44709
2035-09-13,10.1887,10.7203,9.9963,10.7102,62917
2035-09-14,10.4318,10.5684,10.0317,10.4975,100585
2035-09-15,11.8546,12.0064,10.4774,11.9456,154668
2035-09-16,11.5254,11.5355,10.7102,11.0090,1048404
2035-09-19,10.3507,10.3862,10.1431,10.3153,111588
2035-09-20,9.8242,9.8444,9.4597,9.5002,1132733
2035-09-21,9.7889,9.8647,9.1812,9.1812,791937
2035-09-22,9.0243,9.1407,8.7762,8.9990,110563
2035-09-23,9.1559,9.8141,9.1559,9.5559,154275
2035-09-26,10.0621,10.1634,9.6774,10.1634,200817
2035-09-27,11.2671,11.5305,11.1001,11.1761,113055
2035-09-28,11.3583,11.7077,10.9634,10.9634,106354
2035-09-29,11.9456,12.0468,11.4747,11.6317,130203
2035-09-30,10.9432,11.3836,10.9179,11.0242,57097
2035-10-03,10.5988,10.8014,10.2394,10.2394,49850
2035-10-04,10.0773,10.4723,9.8495,10.4723,51534
2035-10-05,10.7862,11.0951,10.7001,11.0951,63019
2035-10-06,11.4089,12.0620,11.2266,12.0620,91752
2035-10-07,12.2190,12.2848,11.4393,11.5051,76778
2035-10-10,11.8140,12.3355,11.7988,12.3051,30839
2035-10-11,12.2899,12.6847,12.2848,12.6189,27194
2035-10-12,13.4898,13.6012,13.2722,13.3632,42431
2035-10-13,12.5431,12.8721,12.3203,12.8215,163804
2035-10-14,12.3861,12.6037,12.1835,12.3152,42795
2035-10-17,12.0013,12.2043,11.6621,11.7330,144351
2035-10-18,11.2874,11.8797,11.1001,11.8140,507063
2035-10-19,12.1785,12.2595,11.8342,11.9506,504982
2035-10-20,11.5962,11.7228,11.3228,11.6570,60725
2035-10-21,12.0013,12.2849,12.0013,12.1836,31356
2035-10-24,12.0316,12.3912,12.0063,12.3152,35280
2035-10-25,12.0519,12.0519,11.7026,11.7077,39561
2035-10-26,12.1380,12.2039,11.4191,11.7229,186425
2035-10-27,13.7582,14.1126,13.2165,13.9860,203115
2035-10-28,14.0214,14.2087,13.8341,13.8493,80011
2035-10-31,12.9988,13.0241,12.3912,12.3912,101921
2035-11-01,10.9127,11.4291,10.7558,11.0292,93112
2035-11-02,11.4545,11.6975,11.2469,11.3532,58338
2035-11-03,12.0620,12.3912,11.6975,12.2899,34196
